# accelerometer data
# file: 'rgbd_dataset_freiburg2_desk.bag'
# timestamp ax ay az
1311868172.547138 0.023948 7.747134 -5.280504
1311868172.549420 0.023948 7.842925 -5.184712
1311868172.550402 0.023948 7.842925 -5.184712
1311868172.551668 0.023948 7.842925 -5.184712
1311868172.552666 0.023948 7.842925 -5.184712
1311868172.555935 0.023948 7.747134 -5.184712
1311868172.556906 0.023948 7.747134 -5.184712
1311868172.560428 0.011974 7.747134 -5.184712
1311868172.561572 0.011974 7.747134 -5.184712
1311868172.564663 0.023948 7.747134 -5.184712
1311868172.565780 0.023948 7.747134 -5.184712
1311868172.567390 0.023948 7.747134 -5.184712
1311868172.570592 -0.167635 7.842925 -4.993129
1311868172.571671 -0.167635 7.842925 -4.993129
1311868172.574779 -0.167635 7.842925 -4.993129
1311868172.575761 -0.167635 7.842925 -4.993129
1311868172.579405 -0.059870 7.890821 -4.993129
1311868172.580404 -0.059870 7.890821 -4.993129
1311868172.583574 -0.059870 7.890821 -4.993129
1311868172.584664 -0.059870 7.938717 -4.993129
1311868172.585806 -0.059870 7.938717 -4.993129
1311868172.589404 -0.167635 8.130300 -4.993129
1311868172.590563 -0.167635 8.130300 -4.993129
1311868172.591549 -0.167635 8.130300 -4.993129
1311868172.594806 -0.167635 8.226091 -4.993129
1311868172.595788 -0.167635 8.226091 -4.993129
1311868172.599448 -0.167635 8.321882 -4.993129
1311868172.600423 -0.167635 8.321882 -4.993129
1311868172.601662 -0.167635 8.321882 -4.993129
1311868172.602665 -0.167635 8.321882 -4.993129
1311868172.605925 -0.263426 8.321882 -5.088921
1311868172.606941 -0.263426 8.321882 -5.088921
1311868172.610550 -0.263426 8.297935 -4.993129
1311868172.611520 -0.263426 8.297935 -4.993129
1311868172.614659 -0.311322 8.226091 -4.993129
1311868172.615663 -0.311322 8.226091 -4.993129
1311868172.616932 -0.311322 8.226091 -4.993129
1311868172.617908 -0.311322 8.226091 -4.993129
1311868172.621542 -0.347244 8.130300 -4.993129
1311868172.622690 -0.347244 8.130300 -4.993129
1311868172.625814 -0.347244 8.130300 -4.801547
1311868172.626913 -0.347244 8.130300 -4.801547
1311868172.630576 -0.311322 8.130300 -4.621938
1311868172.631548 -0.311322 8.130300 -4.621938
1311868172.634809 -0.167635 8.130300 -4.801547
1311868172.635803 -0.167635 8.130300 -4.801547
1311868172.639438 -0.263426 8.034508 -4.969182
1311868172.640449 -0.263426 8.034508 -4.969182
1311868172.641644 -0.263426 8.034508 -4.969182
1311868172.642768 -0.263426 8.034508 -4.969182
1311868172.645818 -0.263426 8.130300 -4.993129
1311868172.646922 -0.263426 8.130300 -4.993129
1311868172.650488 -0.167635 8.130300 -4.969182
1311868172.651420 -0.167635 8.130300 -4.969182
1311868172.654690 -0.263426 8.226091 -4.993129
1311868172.655797 -0.263426 8.226091 -4.993129
1311868172.656918 -0.263426 8.226091 -4.993129
1311868172.658033 -0.263426 8.226091 -4.993129
1311868172.661549 -0.263426 8.130300 -5.041025
1311868172.662672 -0.263426 8.130300 -5.041025
1311868172.665867 -0.167635 8.226091 -5.184712
1311868172.666924 -0.167635 8.226091 -5.184712
1311868172.670428 -0.167635 8.130300 -5.184712
1311868172.671409 -0.167635 8.130300 -5.184712
1311868172.674654 -0.167635 8.130300 -5.184712
1311868172.675775 -0.167635 8.130300 -5.184712
1311868172.676905 -0.167635 8.130300 -5.184712
1311868172.678045 -0.167635 8.130300 -5.184712
1311868172.681539 -0.263426 8.130300 -5.184712
1311868172.682798 -0.263426 8.130300 -5.184712
1311868172.685804 -0.263426 8.130300 -5.184712
1311868172.686922 -0.263426 8.130300 -5.184712
1311868172.690567 0.023948 7.986612 -5.184712
1311868172.691559 0.023948 7.986612 -5.184712
1311868172.694815 -0.059870 7.938717 -5.184712
1311868172.695807 -0.059870 7.938717 -5.184712
1311868172.697292 -0.059870 7.938717 -5.184712
1311868172.698446 -0.059870 7.938717 -5.184712
1311868172.701711 0.023948 7.914769 -5.184712
1311868172.702706 0.023948 7.914769 -5.184712
1311868172.705845 0.023948 7.926743 -5.184712
1311868172.706929 0.023948 7.926743 -5.184712
1311868172.710462 0.023948 7.842925 -5.088921
1311868172.711406 0.023948 7.842925 -5.088921
1311868172.714723 0.035922 7.842925 -5.280504
1311868172.715804 0.035922 7.842925 -5.280504
1311868172.717445 0.035922 7.842925 -5.280504
1311868172.720423 0.227505 7.842925 -5.352347
1311868172.721552 0.227505 7.842925 -5.352347
1311868172.724813 0.227505 7.842925 -5.376295
1311868172.725809 0.227505 7.842925 -5.376295
1311868172.729405 0.227505 7.747134 -5.376295
1311868172.730537 0.227505 7.747134 -5.376295
1311868172.731560 0.227505 7.747134 -5.376295
1311868172.734804 0.227505 7.842925 -5.472087
1311868172.735845 0.227505 7.842925 -5.472087
1311868172.739427 0.395140 7.747134 -5.567878
1311868172.740453 0.395140 7.747134 -5.567878
1311868172.741674 0.395140 7.747134 -5.567878
1311868172.742776 0.395140 7.747134 -5.567878
1311868172.745814 0.395140 7.555551 -5.663670
1311868172.746927 0.395140 7.555551 -5.663670
1311868172.750602 0.227505 7.555551 -5.735513
1311868172.751547 0.227505 7.555551 -5.735513
1311868172.754825 0.071844 7.555551 -5.759461
1311868172.755802 0.071844 7.555551 -5.759461
1311868172.759468 0.071844 7.459759 -5.855253
1311868172.760414 0.071844 7.459759 -5.855253
1311868172.761697 0.071844 7.459759 -5.855253
1311868172.762712 0.071844 7.459759 -5.855253
1311868172.765938 0.023948 7.603447 -6.046835
1311868172.766941 0.023948 7.603447 -6.046835
1311868172.770561 0.011974 7.603447 -5.855253
1311868172.771559 0.011974 7.603447 -5.855253
1311868172.774663 0.023948 7.555551 -5.855253
1311868172.775810 0.023948 7.555551 -5.855253
1311868172.776946 0.023948 7.555551 -5.855253
1311868172.778066 0.023948 7.555551 -5.855253
1311868172.781775 0.227505 7.747134 -5.855253
1311868172.782680 0.227505 7.747134 -5.855253
1311868172.785891 0.071844 7.842925 -5.951044
1311868172.786942 0.071844 7.842925 -5.951044
1311868172.790588 0.119739 7.950691 -5.855253
1311868172.791561 0.119739 7.950691 -5.855253
1311868172.794816 0.323296 7.986612 -5.951044
1311868172.795799 0.323296 7.986612 -5.951044
1311868172.799456 0.119739 8.130300 -5.951044
1311868172.800418 0.119739 8.130300 -5.951044
1311868172.801653 0.119739 8.130300 -5.951044
1311868172.802691 0.119739 8.130300 -5.951044
1311868172.805974 0.227505 8.130300 -5.855253
1311868172.806956 0.227505 8.130300 -5.855253
1311868172.810561 0.323296 8.226091 -6.046835
1311868172.811535 0.323296 8.226091 -6.046835
1311868172.815344 0.227505 8.226091 -5.951044
1311868172.816427 0.227505 8.226091 -5.951044
1311868172.817465 0.227505 8.226091 -5.951044
1311868172.820691 0.227505 8.226091 -6.142627
1311868172.821699 0.227505 8.226091 -6.142627
1311868172.824810 0.227505 8.130300 -6.142627
1311868172.825782 0.227505 8.130300 -6.142627
1311868172.829424 0.323296 8.130300 -6.142627
1311868172.830562 0.323296 8.130300 -6.142627
1311868172.831563 0.323296 8.130300 -6.142627
1311868172.834811 0.227505 8.130300 -6.142627
1311868172.835809 0.227505 8.130300 -6.142627
1311868172.837316 0.227505 8.130300 -6.142627
1311868172.838491 0.227505 8.130300 -6.142627
1311868172.841679 0.323296 7.962665 -6.238418
1311868172.842708 0.323296 7.962665 -6.238418
1311868172.845795 0.227505 7.926743 -6.190523
1311868172.846910 0.227505 7.926743 -6.190523
1311868172.850564 0.227505 7.938717 -6.142627
1311868172.851555 0.227505 7.938717 -6.142627
1311868172.854814 0.047896 7.890821 -6.046835
1311868172.855826 0.047896 7.890821 -6.046835
1311868172.859449 0.047896 7.938717 -6.142627
1311868172.860425 0.047896 7.938717 -6.142627
1311868172.861698 0.047896 7.938717 -6.142627
1311868172.862689 0.047896 7.938717 -6.142627
1311868172.865814 0.023948 7.938717 -6.142627
1311868172.866938 0.023948 7.938717 -6.142627
1311868172.870481 0.323296 8.130300 -6.142627
1311868172.871549 0.323296 8.130300 -6.142627
1311868172.874666 0.227505 8.273987 -6.142627
1311868172.875814 0.227505 8.273987 -6.142627
1311868172.876936 0.227505 8.273987 -6.142627
1311868172.878064 0.227505 8.273987 -6.142627
1311868172.881568 0.071844 8.226091 -6.142627
1311868172.882670 0.071844 8.226091 -6.142627
1311868172.885835 0.023948 8.321882 -6.142627
1311868172.886929 0.023948 8.321882 -6.142627
1311868172.890595 0.119739 8.226091 -6.046835
1311868172.891560 0.119739 8.226091 -6.046835
1311868172.894854 0.071844 8.321882 -6.046835
1311868172.895820 0.071844 8.321882 -6.046835
1311868172.897307 0.071844 8.321882 -6.046835
1311868172.898437 0.071844 8.321882 -6.046835
1311868172.901711 0.227505 8.321882 -6.142627
1311868172.902706 0.227505 8.321882 -6.142627
1311868172.905840 0.119739 8.321882 -6.046835
1311868172.906951 0.119739 8.321882 -6.046835
1311868172.910444 0.023948 8.226091 -6.142627
1311868172.911546 0.023948 8.226091 -6.142627
1311868172.914677 0.119739 8.321882 -5.951044
1311868172.915798 0.119739 8.321882 -5.951044
1311868172.916928 0.119739 8.321882 -5.951044
1311868172.918070 0.119739 8.321882 -5.951044
1311868172.921598 0.371192 8.226091 -6.190523
1311868172.923059 0.371192 8.226091 -6.190523
1311868172.925929 0.407114 7.962665 -6.190523
1311868172.926906 0.407114 7.962665 -6.190523
1311868172.930577 0.407114 7.938717 -6.238418
1311868172.931557 0.407114 7.938717 -6.238418
1311868172.934820 0.323296 7.938717 -6.525793
1311868172.935832 0.323296 7.938717 -6.525793
1311868172.939438 0.323296 7.938717 -6.334210
1311868172.940449 0.323296 7.938717 -6.334210
1311868172.941661 0.323296 7.938717 -6.334210
1311868172.942786 0.323296 7.938717 -6.334210
1311868172.946033 0.227505 7.890821 -6.334210
1311868172.947131 0.227505 7.890821 -6.334210
1311868172.950579 0.023948 7.747134 -6.238418
1311868172.951540 0.023948 7.747134 -6.238418
1311868172.954818 0.227505 7.651342 -6.046835
1311868172.955803 0.227505 7.651342 -6.046835
1311868172.959427 0.119739 7.890821 -6.046835
1311868172.960455 0.119739 7.890821 -6.046835
1311868172.961711 0.119739 7.890821 -6.046835
1311868172.962702 0.119739 7.890821 -6.046835
1311868172.965941 0.227505 7.747134 -6.142627
1311868172.966958 0.227505 7.747134 -6.142627
1311868172.970579 0.227505 7.747134 -6.142627
1311868172.971559 0.227505 7.747134 -6.142627
1311868172.974795 0.119739 7.747134 -6.094731
1311868172.975785 0.119739 7.747134 -6.094731
1311868172.979441 0.071844 7.747134 -6.142627
1311868172.980425 0.071844 7.747134 -6.142627
1311868172.981675 0.071844 7.747134 -6.142627
1311868172.982670 0.071844 7.747134 -6.142627
1311868172.985935 0.071844 7.890821 -6.142627
1311868172.988205 0.071844 7.890821 -6.142627
1311868172.990602 0.023948 7.747134 -6.142627
1311868172.991574 0.023948 7.747134 -6.142627
1311868172.994818 0.023948 7.938717 -6.238418
1311868172.995815 0.023948 7.938717 -6.238418
1311868172.999421 0.023948 7.938717 -6.142627
1311868173.000440 0.023948 7.938717 -6.142627
1311868173.001675 0.023948 7.938717 -6.142627
1311868173.002693 0.023948 7.938717 -6.142627
1311868173.005854 0.023948 7.938717 -6.166575
1311868173.006947 0.023948 7.938717 -6.166575
1311868173.010566 0.023948 7.938717 -6.334210
1311868173.011542 0.023948 7.938717 -6.334210
1311868173.014810 0.023948 7.890821 -6.142627
1311868173.015796 0.023948 7.890821 -6.142627
1311868173.019445 0.023948 7.938717 -6.334210
1311868173.020432 0.023948 7.938717 -6.334210
1311868173.021688 0.023948 7.938717 -6.334210
1311868173.022870 0.023948 7.938717 -6.334210
1311868173.025819 0.023948 7.938717 -6.334210
1311868173.026944 0.023948 7.938717 -6.334210
1311868173.030586 0.023948 7.842925 -6.430001
1311868173.031855 0.023948 7.842925 -6.430001
1311868173.034845 0.023948 7.747134 -6.501845
1311868173.035836 0.023948 7.747134 -6.501845
1311868173.039470 0.023948 7.747134 -6.525793
1311868173.040450 0.023948 7.747134 -6.525793
1311868173.041430 0.023948 7.747134 -6.525793
1311868173.044827 0.023948 7.651342 -6.621584
1311868173.045821 0.023948 7.651342 -6.621584
1311868173.049451 0.023948 7.747134 -6.717376
1311868173.050445 0.023948 7.747134 -6.717376
1311868173.051553 0.023948 7.747134 -6.717376
1311868173.054831 0.035922 7.555551 -6.717376
1311868173.055819 0.035922 7.555551 -6.717376
1311868173.059482 0.071844 7.555551 -6.813167
1311868173.060449 0.071844 7.555551 -6.813167
1311868173.061691 0.071844 7.555551 -6.813167
1311868173.062711 0.071844 7.555551 -6.813167
1311868173.065950 0.119739 7.555551 -6.621584
1311868173.066947 0.119739 7.555551 -6.621584
1311868173.070584 0.071844 7.507655 -6.525793
1311868173.071569 0.071844 7.507655 -6.525793
1311868173.074831 0.071844 7.555551 -6.477897
1311868173.075825 0.071844 7.555551 -6.477897
1311868173.077359 0.071844 7.555551 -6.477897
1311868173.078441 0.071844 7.555551 -6.477897
1311868173.081689 0.323296 7.555551 -6.430001
1311868173.082678 0.323296 7.555551 -6.430001
1311868173.085818 0.227505 7.531603 -6.525793
1311868173.086967 0.227505 7.531603 -6.525793
1311868173.090587 0.395140 7.507655 -6.717376
1311868173.091622 0.395140 7.507655 -6.717376
1311868173.094817 0.407114 7.555551 -6.537767
1311868173.095970 0.407114 7.555551 -6.537767
1311868173.099440 0.323296 7.555551 -6.717376
1311868173.100440 0.323296 7.555551 -6.717376
1311868173.101701 0.323296 7.555551 -6.717376
1311868173.102830 0.323296 7.555551 -6.717376
1311868173.105977 0.323296 7.555551 -6.861063
1311868173.106950 0.323296 7.555551 -6.861063
1311868173.110609 0.323296 7.459759 -6.861063
1311868173.111550 0.323296 7.459759 -6.861063
1311868173.114822 0.227505 7.459759 -6.813167
1311868173.116199 0.227505 7.459759 -6.813167
1311868173.117342 0.227505 7.459759 -6.813167
1311868173.118454 0.227505 7.459759 -6.813167
1311868173.121705 0.371192 7.363968 -6.861063
1311868173.122678 0.371192 7.363968 -6.861063
1311868173.125950 0.407114 7.363968 -6.908959
1311868173.126967 0.407114 7.363968 -6.908959
1311868173.130573 0.407114 7.363968 -6.908959
1311868173.131741 0.407114 7.363968 -6.908959
1311868173.134904 0.407114 7.268176 -6.861063
1311868173.135833 0.407114 7.268176 -6.861063
1311868173.139485 0.323296 7.172385 -6.908959
1311868173.140467 0.323296 7.172385 -6.908959
1311868173.141675 0.323296 7.172385 -6.908959
1311868173.142803 0.323296 7.172385 -6.908959
1311868173.145946 0.323296 7.172385 -6.908959
1311868173.146932 0.323296 7.172385 -6.908959
1311868173.150585 0.227505 7.172385 -6.908959
1311868173.151569 0.227505 7.172385 -6.908959
1311868173.154872 0.227505 7.172385 -6.861063
1311868173.155835 0.227505 7.172385 -6.861063
1311868173.159471 0.023948 7.363968 -6.920932
1311868173.160461 0.023948 7.363968 -6.920932
1311868173.161711 0.023948 7.363968 -6.920932
1311868173.162838 0.023948 7.363968 -6.920932
1311868173.165808 0.023948 7.268176 -6.861063
1311868173.166934 0.023948 7.268176 -6.861063
1311868173.170441 0.023948 7.196333 -6.813167
1311868173.171620 0.023948 7.196333 -6.813167
1311868173.174825 0.023948 7.363968 -6.717376
1311868173.175826 0.023948 7.363968 -6.717376
1311868173.177059 0.023948 7.363968 -6.717376
1311868173.178061 0.023948 7.363968 -6.717376
1311868173.181618 -0.059870 7.363968 -6.525793
1311868173.182719 -0.059870 7.363968 -6.525793
1311868173.185953 -0.167635 7.363968 -6.334210
1311868173.186963 -0.167635 7.363968 -6.334210
1311868173.190586 -0.167635 7.459759 -6.238418
1311868173.191555 -0.167635 7.459759 -6.238418
1311868173.194809 -0.167635 7.555551 -5.951044
1311868173.195805 -0.167635 7.555551 -5.951044
1311868173.199437 -0.059870 7.555551 -6.190523
1311868173.200444 -0.059870 7.555551 -6.190523
1311868173.201685 -0.059870 7.555551 -6.190523
1311868173.202811 -0.059870 7.555551 -6.190523
1311868173.206120 -0.311322 7.747134 -6.142627
1311868173.207005 -0.311322 7.747134 -6.142627
1311868173.210588 -0.311322 7.747134 -6.142627
1311868173.211557 -0.311322 7.747134 -6.142627
1311868173.215238 -0.167635 7.842925 -6.142627
1311868173.216490 -0.167635 7.842925 -6.142627
1311868173.219587 -0.263426 7.938717 -6.142627
1311868173.220614 -0.263426 7.938717 -6.142627
1311868173.221824 -0.263426 7.938717 -6.142627
1311868173.222838 -0.263426 7.938717 -6.142627
1311868173.225960 -0.263426 7.938717 -6.142627
1311868173.226952 -0.263426 7.938717 -6.142627
1311868173.230585 -0.167635 7.938717 -6.238418
1311868173.231591 -0.167635 7.938717 -6.238418
1311868173.234702 -0.167635 7.914769 -6.238418
1311868173.235845 -0.167635 7.914769 -6.238418
1311868173.237059 -0.167635 7.914769 -6.238418
1311868173.240473 -0.059870 7.938717 -6.238418
1311868173.241576 -0.059870 7.938717 -6.238418
1311868173.244844 -0.263426 7.926743 -6.430001
1311868173.247222 -0.263426 7.926743 -6.430001
1311868173.249462 -0.263426 7.842925 -6.525793
1311868173.250462 -0.263426 7.842925 -6.525793
1311868173.251559 -0.263426 7.842925 -6.525793
1311868173.254858 -0.311322 7.747134 -6.525793
1311868173.255863 -0.311322 7.747134 -6.525793
1311868173.259477 -0.347244 7.555551 -6.573688
1311868173.260473 -0.347244 7.555551 -6.573688
1311868173.261725 -0.347244 7.555551 -6.573688
1311868173.262721 -0.347244 7.555551 -6.573688
1311868173.265854 -0.347244 7.363968 -6.525793
1311868173.266932 -0.347244 7.363968 -6.525793
1311868173.270594 -0.347244 7.363968 -6.621584
1311868173.271558 -0.347244 7.363968 -6.621584
1311868173.274837 -0.263426 7.172385 -6.717376
1311868173.275826 -0.263426 7.172385 -6.717376
1311868173.277152 -0.263426 7.172385 -6.717376
1311868173.278464 -0.263426 7.172385 -6.717376
1311868173.281695 -0.347244 6.980802 -6.537767
1311868173.282684 -0.347244 6.980802 -6.537767
1311868173.285956 -0.347244 6.885011 -6.717376
1311868173.286965 -0.347244 6.885011 -6.717376
1311868173.290619 -0.335270 6.789219 -6.717376
1311868173.291570 -0.335270 6.789219 -6.717376
1311868173.294823 -0.347244 6.980802 -6.537767
1311868173.295974 -0.347244 6.980802 -6.537767
1311868173.299509 -0.167635 6.885011 -6.621584
1311868173.300565 -0.167635 6.885011 -6.621584
1311868173.301704 -0.167635 6.885011 -6.621584
1311868173.302845 -0.167635 6.885011 -6.621584
1311868173.305995 -0.167635 6.980802 -6.525793
1311868173.306970 -0.167635 6.980802 -6.525793
1311868173.310583 -0.167635 7.076594 -6.430001
1311868173.311558 -0.167635 7.076594 -6.430001
1311868173.314842 0.023948 7.124489 -6.525793
1311868173.315828 0.023948 7.124489 -6.525793
1311868173.319454 -0.167635 7.076594 -6.525793
1311868173.320461 -0.167635 7.076594 -6.525793
1311868173.321706 -0.167635 7.076594 -6.525793
1311868173.322736 -0.167635 7.076594 -6.525793
1311868173.325956 -0.011974 7.076594 -6.430001
1311868173.326967 -0.011974 7.076594 -6.430001
1311868173.330604 -0.167635 7.172385 -6.238418
1311868173.331588 -0.167635 7.172385 -6.238418
1311868173.334840 -0.167635 7.172385 -6.334210
1311868173.335834 -0.167635 7.172385 -6.334210
1311868173.339604 0.023948 7.172385 -6.334210
1311868173.340623 0.023948 7.172385 -6.334210
1311868173.341605 0.023948 7.172385 -6.334210
1311868173.344831 -0.059870 7.172385 -6.190523
1311868173.345819 -0.059870 7.172385 -6.190523
1311868173.349504 -0.167635 7.076594 -6.334210
1311868173.350595 -0.167635 7.076594 -6.334210
1311868173.351712 -0.167635 7.076594 -6.334210
1311868173.352861 -0.167635 7.076594 -6.334210
1311868173.355962 -0.059870 7.076594 -6.166575
1311868173.356966 -0.059870 7.076594 -6.166575
1311868173.360579 0.023948 6.980802 -6.046835
1311868173.361566 0.023948 6.980802 -6.046835
1311868173.364839 -0.167635 7.148437 -5.951044
1311868173.365847 -0.167635 7.148437 -5.951044
1311868173.369486 -0.059870 7.124489 -5.951044
1311868173.370476 -0.059870 7.124489 -5.951044
1311868173.371733 -0.059870 7.124489 -5.951044
1311868173.372736 -0.059870 7.124489 -5.951044
1311868173.375972 -0.167635 7.124489 -5.855253
1311868173.377055 -0.167635 7.124489 -5.855253
1311868173.380583 -0.167635 7.172385 -5.807357
1311868173.381570 -0.167635 7.172385 -5.807357
1311868173.384862 -0.347244 7.220281 -5.759461
1311868173.385870 -0.347244 7.220281 -5.759461
1311868173.387481 -0.347244 7.220281 -5.759461
1311868173.389993 -0.167635 7.172385 -5.759461
1311868173.390948 -0.167635 7.172385 -5.759461
1311868173.394644 -0.167635 7.363968 -5.735513
1311868173.395571 -0.167635 7.363968 -5.735513
1311868173.396844 -0.167635 7.363968 -5.735513
1311868173.397816 -0.167635 7.363968 -5.735513
1311868173.400842 -0.059870 7.507655 -5.663670
1311868173.401958 -0.059870 7.507655 -5.663670
1311868173.405599 -0.167635 7.363968 -5.807357
1311868173.406625 -0.167635 7.363968 -5.807357
1311868173.409847 -0.011974 7.531603 -5.759461
1311868173.410825 -0.011974 7.531603 -5.759461
1311868173.414462 -0.059870 7.459759 -5.951044
1311868173.415513 -0.059870 7.459759 -5.951044
1311868173.416714 -0.059870 7.459759 -5.951044
1311868173.417721 -0.059870 7.459759 -5.951044
1311868173.420865 -0.311322 7.459759 -5.951044
1311868173.421961 -0.311322 7.459759 -5.951044
1311868173.425453 -0.263426 7.543577 -5.771435
1311868173.426576 -0.263426 7.543577 -5.771435
1311868173.429738 -0.263426 7.555551 -5.951044
1311868173.430866 -0.263426 7.555551 -5.951044
1311868173.431977 -0.263426 7.555551 -5.951044
1311868173.433097 -0.263426 7.555551 -5.951044
1311868173.436673 -0.167635 7.459759 -6.046835
1311868173.437710 -0.167635 7.459759 -6.046835
1311868173.441124 -0.311322 7.363968 -6.046835
1311868173.442071 -0.311322 7.363968 -6.046835
1311868173.443442 -0.311322 7.363968 -6.046835
1311868173.446733 -0.263426 7.363968 -6.190523
1311868173.447699 -0.263426 7.363968 -6.190523
1311868173.450983 -0.059870 7.196333 -5.855253
1311868173.451970 -0.059870 7.196333 -5.855253
1311868173.455584 -0.167635 7.172385 -6.046835
1311868173.456629 -0.167635 7.172385 -6.046835
1311868173.459876 -0.263426 7.172385 -6.046835
1311868173.460866 -0.263426 7.172385 -6.046835
1311868173.464444 -0.167635 7.148437 -5.951044
1311868173.465473 -0.167635 7.148437 -5.951044
1311868173.466705 -0.167635 7.148437 -5.951044
1311868173.467749 -0.167635 7.148437 -5.951044
1311868173.470980 -0.167635 6.980802 -6.118679
1311868173.472045 -0.167635 6.980802 -6.118679
1311868173.475607 0.023948 7.160411 -5.951044
1311868173.476745 0.023948 7.160411 -5.951044
1311868173.479874 0.011974 7.124489 -5.807357
1311868173.480830 0.011974 7.124489 -5.807357
1311868173.484473 0.011974 7.076594 -5.771435
1311868173.485560 0.011974 7.076594 -5.771435
1311868173.486483 0.011974 7.076594 -5.771435
1311868173.489857 -0.167635 7.172385 -5.759461
1311868173.490876 -0.167635 7.172385 -5.759461
1311868173.494502 0.023948 7.172385 -6.046835
1311868173.495574 0.023948 7.172385 -6.046835
1311868173.496723 0.023948 7.172385 -6.046835
1311868173.497728 0.023948 7.172385 -6.046835
1311868173.500856 0.023948 7.172385 -5.951044
1311868173.501967 0.023948 7.172385 -5.951044
1311868173.505479 0.023948 7.196333 -5.951044
1311868173.506682 0.023948 7.196333 -5.951044
1311868173.509713 0.023948 7.268176 -6.046835
1311868173.510698 0.023948 7.268176 -6.046835
1311868173.511984 0.023948 7.268176 -6.046835
1311868173.512966 0.023948 7.268176 -6.046835
1311868173.516610 0.023948 7.220281 -6.046835
1311868173.517593 0.023948 7.220281 -6.046835
1311868173.520872 0.023948 7.363968 -5.855253
1311868173.521858 0.023948 7.363968 -5.855253
1311868173.525571 0.023948 7.268176 -5.951044
1311868173.526480 0.023948 7.268176 -5.951044
1311868173.529740 0.023948 7.363968 -5.951044
1311868173.530858 0.023948 7.363968 -5.951044
1311868173.531977 0.023948 7.363968 -5.951044
1311868173.533095 0.023948 7.363968 -5.951044
1311868173.536794 0.227505 7.363968 -6.046835
1311868173.537759 0.227505 7.363968 -6.046835
1311868173.540882 0.071844 7.363968 -6.154601
1311868173.541989 0.071844 7.363968 -6.154601
1311868173.545610 0.227505 7.220281 -5.855253
1311868173.546603 0.227505 7.220281 -5.855253
1311868173.549859 0.023948 7.363968 -6.142627
1311868173.550849 0.023948 7.363968 -6.142627
1311868173.554498 0.227505 7.268176 -6.166575
1311868173.555599 0.227505 7.268176 -6.166575
1311868173.556716 0.227505 7.268176 -6.166575
1311868173.557851 0.227505 7.268176 -6.166575
1311868173.560865 0.119739 7.172385 -6.142627
1311868173.561836 0.119739 7.172385 -6.142627
1311868173.565480 0.119739 6.980802 -6.142627
1311868173.566616 0.119739 6.980802 -6.142627
1311868173.569752 0.227505 7.172385 -6.142627
1311868173.570858 0.227505 7.172385 -6.142627
1311868173.574535 0.047896 7.196333 -6.334210
1311868173.575604 0.047896 7.196333 -6.334210
1311868173.576751 0.047896 7.196333 -6.334210
1311868173.579867 0.023948 7.172385 -6.142627
1311868173.580832 0.023948 7.172385 -6.142627
1311868173.584504 0.023948 7.172385 -6.190523
1311868173.585557 0.023948 7.172385 -6.190523
1311868173.586882 0.023948 7.172385 -6.190523
1311868173.588397 0.023948 7.172385 -6.190523
1311868173.590989 0.023948 7.172385 -6.238418
1311868173.591984 0.023948 7.172385 -6.238418
1311868173.595589 -0.011974 7.172385 -6.190523
1311868173.596590 -0.011974 7.172385 -6.190523
1311868173.599882 0.011974 7.363968 -6.238418
1311868173.600833 0.011974 7.363968 -6.238418
1311868173.604569 0.023948 7.459759 -6.430001
1311868173.605471 0.023948 7.459759 -6.430001
1311868173.606776 0.023948 7.459759 -6.430001
1311868173.607855 0.023948 7.459759 -6.430001
1311868173.611003 -0.011974 7.603447 -6.334210
1311868173.611993 -0.011974 7.603447 -6.334210
1311868173.615628 -0.167635 7.579499 -6.525793
1311868173.616605 -0.167635 7.579499 -6.525793
1311868173.621044 -0.011974 7.747134 -6.525793
1311868173.621898 -0.011974 7.747134 -6.525793
1311868173.622989 -0.011974 7.747134 -6.525793
1311868173.626614 -0.167635 7.926743 -6.525793
1311868173.627606 -0.167635 7.926743 -6.525793
1311868173.630885 -0.167635 7.938717 -6.525793
1311868173.632171 -0.167635 7.938717 -6.525793
1311868173.635513 -0.167635 7.926743 -6.525793
1311868173.636545 -0.167635 7.926743 -6.525793
1311868173.639748 -0.167635 7.926743 -6.573688
1311868173.640750 -0.167635 7.926743 -6.573688
1311868173.641959 -0.167635 7.926743 -6.573688
1311868173.643087 -0.167635 7.926743 -6.573688
1311868173.646631 -0.167635 7.842925 -6.573688
1311868173.647621 -0.167635 7.842925 -6.573688
1311868173.650882 -0.011974 7.747134 -6.549741
1311868173.651867 -0.011974 7.747134 -6.549741
1311868173.655578 0.011974 7.651342 -6.525793
1311868173.656489 0.011974 7.651342 -6.525793
1311868173.659744 0.011974 7.651342 -6.525793
1311868173.660737 0.011974 7.651342 -6.525793
1311868173.662018 0.011974 7.651342 -6.525793
1311868173.662991 0.011974 7.651342 -6.525793
1311868173.666626 0.071844 7.579499 -6.525793
1311868173.667596 0.071844 7.579499 -6.525793
1311868173.670856 0.023948 7.555551 -6.621584
1311868173.671862 0.023948 7.555551 -6.621584
1311868173.675518 0.023948 7.459759 -6.525793
1311868173.676533 0.023948 7.459759 -6.525793
1311868173.679745 0.011974 7.363968 -6.525793
1311868173.680760 0.011974 7.363968 -6.525793
1311868173.681967 0.011974 7.363968 -6.525793
1311868173.683087 0.011974 7.363968 -6.525793
1311868173.686620 -0.167635 7.363968 -6.525793
